y;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13
Dragspel;0.67107;830.95278;1000.85545;-66.79120;0.00000;Entrée;0.12557;-1.13637;5472.93830;-89186.30528;TRUE;FALSE;-1.34214
Dragspel;1.70039;1628.31889;1000.45699;-169.86436;0.00000;Lindstedsvägen 24;1.59822;-0.70001;5474.42706;-89188.01043;TRUE;FALSE;-3.40079
Dragspel;1.40368;1436.41519;1000.34808;-140.23874;0.00000;Lindstedsvägen 24;1.42365;-2.37054;5472.94320;-89185.19078;TRUE;FALSE;-2.80737
Dragspel;1.30172;1264.62393;1001.06409;-129.72508;0.00000;Brinnelvägen 8;2.01308;-2.69847;5473.14842;-89186.00194;TRUE;FALSE;-2.60344
Dragspel;0.22128;902.39130;1000.44893;-22.05135;0.00000;Entrée;0.57772;-2.87006;5475.27762;-89184.98253;TRUE;FALSE;-0.44255
Dragspel;2.48599;268.81934;1000.81006;-248.22720;0.00000;N/A;2.33702;-2.43276;5476.76709;-89185.75597;TRUE;FALSE;-4.97198
Dragspel;2.40420;509.83062;1000.74336;-240.24269;0.00000;Slussen;6.05859;-3.81326;5473.19771;-89185.66137;TRUE;FALSE;-4.80839
Dragspel;-0.04496;1917.05051;1000.32992;4.77887;0.00000;KTH Biblioteket;-0.02020;0.05580;5475.79145;-89185.31235;TRUE;FALSE;0.08992
Dragspel;1.97116;-202.08862;1000.77460;-196.77437;-0.00000;N/A;2.64189;-2.30127;5473.72689;-89186.56639;TRUE;FALSE;-3.94232
Dragspel;2.32199;635.83178;1000.16339;-232.13482;0.00000;Slussen;2.47897;-0.92976;5474.34538;-89186.35656;TRUE;FALSE;-4.64397
Dragspel;2.71306;-70.83246;1000.28245;-271.11981;-0.00000;N/A;2.90397;-2.35271;5473.95150;-89186.57834;TRUE;FALSE;-5.42613
Dragspel;0.70216;1955.94481;1000.14038;-70.12269;0.00000;KTH Biblioteket;1.56266;-0.38667;5472.31319;-89185.25705;TRUE;FALSE;-1.40431
Dragspel;1.60020;-254.10023;1000.60925;-159.65955;-0.00000;Slussen;1.46364;-3.14997;5471.84215;-89186.73921;TRUE;FALSE;-3.20040
Dragspel;2.37917;178.98360;1001.23594;-237.36631;0.00000;N/A;1.20330;-3.04100;5474.19725;-89184.75471;TRUE;FALSE;-4.75834
Dragspel;1.92109;-802.95913;1001.05598;-191.74150;-0.00000;Entrée;0.89711;-3.31515;5472.58515;-89185.35590;TRUE;FALSE;-3.84218
Dragspel;2.67139;275.18400;1000.38831;-267.05802;0.00000;N/A;4.76417;-3.15464;5475.27634;-89185.16340;TRUE;FALSE;-5.34278
Dragspel;1.78384;-652.32641;1001.09491;-177.86798;-0.00000;Entrée;1.42077;-0.35693;5475.29131;-89186.60194;TRUE;FALSE;-3.56768
Dragspel;2.39818;-18.43154;1000.34685;-239.78675;-0.00000;N/A;2.13312;-3.85677;5473.08376;-89185.67377;TRUE;FALSE;-4.79637
Dragspel;2.13521;91.66059;1000.65107;-213.41411;0.00000;N/A;4.59580;-3.36541;5475.82456;-89186.27529;TRUE;FALSE;-4.27043
Dragspel;1.45335;222.15337;1000.23089;-145.17576;0.00000;N/A;3.93333;-5.32555;5473.08985;-89188.95925;TRUE;FALSE;-2.90670
Dragspel;1.72156;1217.80454;1000.75011;-171.66073;0.00000;Brinnelvägen 8;2.02764;-2.29390;5474.80425;-89186.14913;TRUE;FALSE;-3.44313
Dragspel;2.09991;-503.70435;1000.56967;-209.62382;-0.00000;Slussen;0.78598;-1.29201;5473.73828;-89187.21602;TRUE;FALSE;-4.19982
Dragspel;1.44305;1132.21698;1000.16871;-144.15135;0.00000;Brinnelvägen 8;0.86313;-1.47178;5472.85119;-89185.45152;TRUE;FALSE;-2.88610
Dragspel;1.00647;851.22391;1000.57600;-100.16876;0.00000;Entrée;0.66596;-0.62302;5471.98705;-89186.45400;TRUE;FALSE;-2.01294
Dragspel;0.74410;720.21723;1000.82476;-74.23584;0.00000;Entrée;0.82797;-1.58523;5474.14396;-89187.41096;TRUE;FALSE;-1.48820
Dragspel;2.29870;-797.32935;1000.87407;-229.46826;-0.00000;Entrée;0.58692;-2.04344;5472.89040;-89185.46489;TRUE;FALSE;-4.59739
Dragspel;2.12284;-807.14014;1000.54375;-211.78201;-0.00000;Entrée;2.45079;-2.00012;5473.82616;-89185.90098;TRUE;FALSE;-4.24569
Dragspel;1.99159;1160.88110;1000.47373;-198.92556;0.00000;Brinnelvägen 8;0.54779;-0.47998;5476.07438;-89185.56570;TRUE;FALSE;-3.98317
Dragspel;0.07486;1798.08508;1000.75100;-7.41240;0.00000;Östra stationen;-0.67509;0.19043;5475.93925;-89186.93101;TRUE;FALSE;-0.14972
Dragspel;0.12051;1270.16779;1001.10121;-11.50366;0.00000;Lindstedsvägen 24;2.54274;-2.00482;5473.94699;-89184.46139;TRUE;FALSE;-0.24102
Dragspel;1.69853;1836.62145;1000.52934;-169.42597;0.00000;Östra stationen;1.32861;-0.84305;5474.05570;-89188.23223;TRUE;FALSE;-3.39706
Dragspel;0.50350;1208.99734;1000.84072;-50.12952;0.00000;Brinnelvägen 8;2.76564;-0.09638;5471.34894;-89186.31533;TRUE;FALSE;-1.00700
Dragspel;2.12353;-961.16119;1000.60697;-212.13822;-0.00000;Brinnelvägen 8;5.67109;-1.02593;5473.68766;-89186.52546;TRUE;FALSE;-4.24706
Dragspel;3.21876;-41.38732;1000.84580;-321.37255;-0.00000;N/A;4.51589;-6.38844;5476.60291;-89186.83718;TRUE;FALSE;-6.43753
Dragspel;2.61033;-299.17074;1000.86641;-260.54574;-0.00000;Slussen;3.80773;-3.15355;5475.88484;-89186.14260;TRUE;FALSE;-5.22066
Dragspel;2.61889;-846.86504;1000.10340;-261.83006;-0.00000;Brinnelvägen 8;-0.11244;-2.23738;5475.04077;-89187.00380;TRUE;FALSE;-5.23777
Dragspel;1.75109;-61.72676;1000.82364;-174.85824;-0.00000;N/A;2.65403;-3.46330;5471.24401;-89184.46406;TRUE;FALSE;-3.50218
Dragspel;3.91546;-2725.37179;1000.21974;-391.51625;-0.00001;KTH Biblioteket;5.64221;-3.97850;5475.72325;-89188.46731;TRUE;FALSE;-7.83092
Dragspel;0.81220;433.20154;1000.71863;-80.95958;0.00000;Slussen;-0.15545;-0.85911;5471.58033;-89184.83578;TRUE;FALSE;-1.62439
Dragspel;1.30997;31.81117;1000.62998;-130.55190;0.00000;N/A;2.94045;-2.31718;5474.17899;-89188.36686;TRUE;FALSE;-2.61993
Dragspel;3.52787;-1824.80105;1000.61612;-352.70943;-0.00000;KTH Biblioteket;3.09875;-2.56287;5475.73542;-89186.55062;TRUE;FALSE;-7.05574
Dragspel;1.74577;-707.31135;1000.54688;-174.28730;-0.00000;Entrée;2.47713;-0.74676;5474.91809;-89188.07916;TRUE;FALSE;-3.49154
Dragspel;1.75161;387.10605;1000.71832;-174.72333;0.00000;Slussen;1.31845;0.51801;5473.75720;-89186.96413;TRUE;FALSE;-3.50323
Dragspel;1.38297;-330.72069;1000.79261;-138.07425;-0.00000;Slussen;-0.56898;-0.42763;5473.77890;-89186.52887;TRUE;FALSE;-2.76594
Dragspel;0.48103;851.73152;1000.22782;-47.97794;0.00000;Entrée;-1.14988;0.46151;5472.55189;-89186.12753;TRUE;FALSE;-0.96207
Dragspel;2.09824;732.72719;1000.53726;-209.72782;0.00000;Slussen;2.12082;-1.73136;5473.91223;-89185.89899;TRUE;FALSE;-4.19649
Dragspel;1.36165;572.95854;1000.31311;-135.98525;0.00000;Slussen;-0.06079;-0.77939;5472.35738;-89187.28087;TRUE;FALSE;-2.72329
Dragspel;1.90874;272.97565;1001.00425;-190.41095;0.00000;N/A;1.79598;-2.02764;5472.14795;-89188.23757;TRUE;FALSE;-3.81748
Dragspel;1.68003;-379.87357;1001.12210;-167.41526;-0.00000;Slussen;0.15624;-3.09896;5472.78992;-89185.57941;TRUE;FALSE;-3.36006
Dragspel;0.86627;1191.27991;1000.04366;-86.59367;0.00000;Brinnelvägen 8;-2.16719;2.81267;5474.54389;-89183.95771;TRUE;FALSE;-1.73253
Dragspel;2.54405;-975.88232;1001.20978;-253.86385;-0.00000;Brinnelvägen 8;2.18233;-0.62230;5475.96959;-89187.40191;TRUE;FALSE;-5.08811
Dragspel;0.43160;1473.53166;1000.82639;-42.89400;0.00000;Lindstedsvägen 24;0.37545;0.12590;5473.60629;-89186.05752;TRUE;FALSE;-0.86319
Dragspel;0.85328;318.91209;1000.85765;-84.79404;0.00000;Slussen;-2.17090;0.89487;5474.40964;-89184.64333;TRUE;FALSE;-1.70657
Dragspel;0.90006;657.21986;1000.99323;-89.57477;0.00000;Slussen;1.80768;-0.61181;5472.52031;-89185.05569;TRUE;FALSE;-1.80012
Dragspel;0.21496;877.25389;1000.94265;-21.09265;0.00000;Entrée;-0.29539;-1.15660;5472.09858;-89186.40235;TRUE;FALSE;-0.42993
Dragspel;1.34848;928.76222;1000.48350;-134.62213;0.00000;Entrée;-2.84650;1.08022;5473.61077;-89187.33774;TRUE;FALSE;-2.69696
Dragspel;2.14764;-183.23997;1000.31913;-214.52090;-0.00000;N/A;3.42073;-1.12012;5472.76691;-89185.95213;TRUE;FALSE;-4.29528
Dragspel;0.84156;376.34534;1000.09251;-84.10593;0.00000;Slussen;-0.31555;-1.01401;5474.55701;-89185.09669;TRUE;FALSE;-1.68313
Dragspel;1.28990;1039.38165;1000.38941;-128.86927;0.00000;Brinnelvägen 8;-0.05535;-1.14862;5470.10884;-89185.44545;TRUE;FALSE;-2.57980
Dragspel;3.28435;-991.48424;1000.25546;-328.25449;-0.00000;Brinnelvägen 8;2.67351;-2.42333;5476.44061;-89187.05294;TRUE;FALSE;-6.56870
Dragspel;0.80533;545.80472;1000.64945;-80.06799;0.00000;Slussen;0.80751;-2.17231;5476.70392;-89185.49297;TRUE;FALSE;-1.61066
Dragspel;2.14094;-916.77926;1001.04389;-213.63243;-0.00000;Brinnelvägen 8;2.12759;-3.64807;5475.16270;-89183.94040;TRUE;FALSE;-4.28189
Dragspel;1.95133;-18.61140;1000.52505;-194.61706;-0.00000;N/A;3.21242;-0.71348;5474.87124;-89186.39998;TRUE;FALSE;-3.90266
Dragspel;1.67196;520.35632;1000.42360;-167.04761;0.00000;Slussen;1.76824;-2.41511;5474.40979;-89183.12413;TRUE;FALSE;-3.34391
Dragspel;1.85675;160.73405;1000.22518;-185.64685;0.00000;N/A;3.08843;-3.86560;5473.05933;-89185.58111;TRUE;FALSE;-3.71349
Dragspel;2.82698;-214.42672;1000.99641;-282.31467;-0.00000;Slussen;3.61889;-2.04042;5475.05298;-89184.85953;TRUE;FALSE;-5.65396
Dragspel;1.74219;568.12224;1000.90566;-174.00469;0.00000;Slussen;1.76967;-2.57820;5472.61435;-89187.59752;TRUE;FALSE;-3.48438
Dragspel;-0.13499;1563.89133;1000.73602;13.89298;0.00000;Östra stationen;0.85602;-1.02980;5472.84940;-89187.85695;TRUE;FALSE;0.26998
Dragspel;2.55663;782.93849;1000.45116;-255.51956;0.00000;Slussen;4.19773;-2.96440;5474.84672;-89185.18082;TRUE;FALSE;-5.11326
Dragspel;0.80411;1015.58210;1000.50316;-80.33386;0.00000;Brinnelvägen 8;2.56630;-4.24700;5471.50197;-89185.64597;TRUE;FALSE;-1.60821
Dragspel;1.51163;149.27585;1000.46502;-150.78529;0.00000;N/A;1.50677;-2.28589;5476.40962;-89187.73758;TRUE;FALSE;-3.02326
Dragspel;2.56664;-583.88315;1001.05962;-256.19636;-0.00000;Entrée;1.97559;-2.64007;5475.79504;-89186.19891;TRUE;FALSE;-5.13329
Dragspel;0.98797;713.16096;1000.18226;-98.61715;0.00000;Entrée;2.02844;-4.12839;5473.22633;-89185.30559;TRUE;FALSE;-1.97594
Dragspel;1.88575;1153.72091;1000.34273;-188.47680;0.00000;Brinnelvägen 8;2.15329;-4.32530;5473.46432;-89184.89020;TRUE;FALSE;-3.77149
Dragspel;1.39650;-276.15957;1000.34885;-139.36101;-0.00000;Slussen;-0.33551;-0.38313;5473.74020;-89184.98279;TRUE;FALSE;-2.79299
Dragspel;1.17982;1472.81549;1000.31617;-117.67438;0.00000;Lindstedsvägen 24;1.89000;-3.88750;5475.02518;-89186.99519;TRUE;FALSE;-2.35965
Dragspel;3.52873;1668.95645;1000.92522;-352.40264;0.00000;Lindstedsvägen 24;2.85426;-3.13123;5473.00929;-89186.43493;TRUE;FALSE;-7.05745
Dragspel;0.68032;1488.44135;1000.66366;-67.71562;0.00000;Lindstedsvägen 24;2.24461;-1.00299;5472.83014;-89185.16709;TRUE;FALSE;-1.36065
Dragspel;1.32591;52.91814;1001.07490;-132.15678;0.00000;N/A;1.79989;-1.61135;5475.21607;-89187.37930;TRUE;FALSE;-2.65182
Dragspel;1.20982;-124.46353;1000.72980;-120.92046;-0.00000;N/A;2.86204;-3.41106;5471.53984;-89185.56579;TRUE;FALSE;-2.41963
Dragspel;2.89444;-118.47793;1000.44330;-289.20610;-0.00000;Slussen;3.30488;-4.17439;5475.08256;-89187.53765;TRUE;FALSE;-5.78887
Dragspel;1.89481;62.27614;1000.92233;-188.92987;0.00000;N/A;0.43716;-1.53775;5473.17154;-89186.57707;TRUE;FALSE;-3.78962
Dragspel;2.03156;-791.35280;1000.58342;-202.81045;-0.00000;Entrée;1.19340;-2.17792;5474.16828;-89186.04762;TRUE;FALSE;-4.06312
Dragspel;0.81414;424.56668;1000.35328;-81.14476;0.00000;Slussen;1.44998;-1.08130;5474.35354;-89185.58096;TRUE;FALSE;-1.62829
Dragspel;1.30540;595.12851;1000.66639;-130.14260;0.00000;Slussen;3.10282;-1.63234;5472.68940;-89187.02073;TRUE;FALSE;-2.61081
Dragspel;0.90889;416.72908;1000.52031;-90.53678;0.00000;Slussen;0.49249;-1.75349;5472.72836;-89186.15618;TRUE;FALSE;-1.81778
Dragspel;0.99110;818.58002;1000.53423;-98.97720;0.00000;Entrée;2.02680;-2.14909;5474.64733;-89186.10052;TRUE;FALSE;-1.98221
Dragspel;0.35210;661.51710;1000.23645;-35.02427;0.00000;Entrée;-0.86412;-0.68132;5474.02735;-89185.53939;TRUE;FALSE;-0.70420
Dragspel;1.14807;69.67417;1000.40059;-114.72106;0.00000;N/A;1.42417;-1.43028;5474.38515;-89186.96690;TRUE;FALSE;-2.29614
Dragspel;2.03326;31.16208;1000.55099;-203.13721;0.00000;N/A;2.33760;-1.57900;5473.77941;-89188.53126;TRUE;FALSE;-4.06651
Dragspel;2.30708;-276.60215;1000.32306;-230.57888;-0.00000;Slussen;1.51104;-3.42047;5474.01983;-89183.05040;TRUE;FALSE;-4.61416
Dragspel;1.92769;510.12437;1001.08505;-192.33129;0.00000;Slussen;3.61484;-1.75818;5472.98674;-89187.39700;TRUE;FALSE;-3.85537
Dragspel;2.04157;1948.96210;1000.87728;-203.78230;0.00000;Östra stationen;2.53478;-2.06400;5477.14601;-89186.77448;TRUE;FALSE;-4.08315
Dragspel;0.88146;256.95859;1000.73213;-87.61723;0.00000;N/A;0.97762;-0.77096;5473.37652;-89185.88555;TRUE;FALSE;-1.76292
Dragspel;1.12946;663.98501;1000.49870;-112.46765;0.00000;Slussen;1.41871;-1.56454;5475.20322;-89185.78635;TRUE;FALSE;-2.25891
Dragspel;1.54791;-278.95087;1001.10414;-154.34365;-0.00000;Slussen;-0.39439;0.80274;5476.17887;-89187.62072;TRUE;FALSE;-3.09582
Dragspel;0.79973;1417.51857;1000.82435;-79.51380;0.00000;Lindstedsvägen 24;0.06580;0.70946;5474.58377;-89186.43372;TRUE;FALSE;-1.59947
Dragspel;3.41710;-1037.35171;1000.76310;-341.19068;-0.00000;Brinnelvägen 8;2.89217;-2.82359;5472.53929;-89183.86328;TRUE;FALSE;-6.83419
Dragspel;0.87691;1914.16951;1000.94610;-87.41749;0.00000;KTH Biblioteket;-0.17266;0.91714;5473.74807;-89184.35569;TRUE;FALSE;-1.75382
Dragspel;1.57081;-198.21486;1000.89792;-156.55516;-0.00000;N/A;2.37924;-2.68227;5473.95007;-89187.87187;TRUE;FALSE;-3.14163
Dragspel;1.70986;249.89760;1000.89633;-170.42975;0.00000;N/A;0.53768;-1.04948;5473.71100;-89185.34518;TRUE;FALSE;-3.41972
Dragspel;0.92538;1380.66071;1000.41505;-92.48483;0.00000;Lindstedsvägen 24;2.23525;-2.04989;5474.68993;-89184.54022;TRUE;FALSE;-1.85076
Dragspel;3.28411;-194.62087;1000.93777;-328.12556;-0.00000;Slussen;1.38194;-2.61618;5473.86127;-89186.51013;TRUE;FALSE;-6.56822
Dragspel;2.36585;-520.36039;1000.79634;-236.42945;-0.00000;Slussen;2.24416;-0.83950;5474.38860;-89186.69476;TRUE;FALSE;-4.73169
Dragspel;1.69383;396.53748;1000.42341;-169.18512;0.00000;Slussen;2.41396;-3.46907;5477.36356;-89188.15955;TRUE;FALSE;-3.38766
Dragspel;0.84968;525.36389;1000.42990;-84.69048;0.00000;Slussen;2.14226;-0.24139;5473.50953;-89185.23992;TRUE;FALSE;-1.69937
Dragspel;1.14923;139.87413;1000.94416;-114.36106;0.00000;N/A;2.37552;-0.95315;5474.25159;-89186.32171;TRUE;FALSE;-2.29846
Dragspel;1.19167;653.65602;1000.68157;-118.82720;0.00000;Slussen;0.52863;-2.63311;5472.66172;-89186.90922;TRUE;FALSE;-2.38334
Dragspel;0.38943;675.13738;1000.68258;-38.69081;0.00000;Entrée;0.23066;0.82022;5473.14325;-89187.20618;TRUE;FALSE;-0.77887
Dragspel;0.75459;308.12985;1000.51005;-75.32472;0.00000;Slussen;0.39265;0.78507;5475.45965;-89184.94592;TRUE;FALSE;-1.50918
Dragspel;1.75176;-339.13992;1000.49695;-174.78113;-0.00000;Slussen;1.43359;-0.35406;5472.57875;-89187.14874;TRUE;FALSE;-3.50352
Dragspel;1.51449;6.80251;1000.36158;-151.41417;0.00000;N/A;0.84645;-0.93234;5475.67108;-89187.56430;TRUE;FALSE;-3.02898
Dragspel;1.39052;325.34349;1000.42938;-138.79330;0.00000;N/A;-0.69697;-0.12115;5475.84918;-89186.07214;TRUE;FALSE;-2.78104
Dragspel;2.57180;-440.90716;1000.53017;-256.74924;-0.00000;Slussen;1.71509;-1.46789;5473.35380;-89187.60208;TRUE;FALSE;-5.14360
Dragspel;1.41351;570.12024;1000.38907;-141.25609;0.00000;Slussen;2.15880;-3.16050;5472.01166;-89185.43563;TRUE;FALSE;-2.82701
Dragspel;1.24595;351.91833;1000.34986;-124.47340;0.00000;Slussen;2.01057;-0.36581;5472.27369;-89185.64366;TRUE;FALSE;-2.49191
Dragspel;3.00764;-1637.20554;1000.20596;-300.62432;-0.00000;Östra stationen;2.91355;-1.67361;5475.28054;-89186.78411;TRUE;FALSE;-6.01529
Dragspel;2.93484;1179.10759;1000.97482;-293.12716;0.00000;Entrée;4.49351;-5.07350;5473.73697;-89185.35695;TRUE;FALSE;-5.86968
Dragspel;3.34430;-168.47591;1000.47260;-334.08075;-0.00000;Slussen;5.48541;-1.45532;5473.11246;-89186.07711;TRUE;FALSE;-6.68860
Dragspel;1.10925;951.54642;1000.43433;-110.88342;0.00000;Entrée;1.43280;-2.38176;5475.64643;-89186.54903;TRUE;FALSE;-2.21849
Dragspel;0.65219;1492.56805;1000.62979;-64.76902;0.00000;Lindstedsvägen 24;2.29084;-2.63096;5473.55843;-89186.96607;TRUE;FALSE;-1.30438
Dragspel;0.07764;1330.92247;1000.85528;-7.55981;0.00000;Lindstedsvägen 24;-0.73914;0.37854;5475.64480;-89186.20250;TRUE;FALSE;-0.15528
Dragspel;2.14157;-158.84446;1000.65798;-213.80003;-0.00000;N/A;1.73752;-2.62330;5473.29775;-89187.35457;TRUE;FALSE;-4.28314
Dragspel;1.89357;499.21463;1000.76651;-188.97697;0.00000;Slussen;1.13367;-3.06185;5473.56927;-89184.88535;TRUE;FALSE;-3.78713
Dragspel;1.39754;-339.71502;1000.59918;-139.66441;-0.00000;Slussen;1.01294;2.09735;5474.21720;-89184.64015;TRUE;FALSE;-2.79507
Dragspel;0.77513;416.15070;1000.27915;-77.29031;0.00000;Slussen;1.87209;-1.58615;5473.81025;-89187.23632;TRUE;FALSE;-1.55026
Dragspel;2.11116;388.05131;1001.07968;-210.71603;0.00000;N/A;1.07358;-2.72202;5474.26873;-89185.34097;TRUE;FALSE;-4.22233
Dragspel;-0.23456;1540.46498;1000.30196;23.60370;0.00000;Östra stationen;-1.77267;-1.08770;5475.31216;-89185.48603;TRUE;FALSE;0.46912
Dragspel;0.75838;1268.71826;1000.34922;-75.74908;0.00000;Brinnelvägen 8;1.03443;-0.95174;5472.06559;-89187.46956;TRUE;FALSE;-1.51676
Dragspel;1.83136;719.65320;1001.27382;-182.53247;0.00000;Slussen;2.75622;-0.61046;5475.03608;-89185.41679;TRUE;FALSE;-3.66273
Dragspel;0.36006;851.53731;1000.75351;-35.53454;0.00000;Entrée;1.50993;-1.28075;5474.31309;-89186.95266;TRUE;FALSE;-0.72012
Dragspel;0.24248;1374.42010;1000.70332;-23.96376;0.00000;Lindstedsvägen 24;0.85902;-0.42966;5473.77660;-89185.45900;TRUE;FALSE;-0.48496
Dragspel;1.72248;341.84142;1000.72900;-171.80730;0.00000;N/A;1.94699;-0.67863;5473.61054;-89187.13532;TRUE;FALSE;-3.44496
Dragspel;3.80624;-366.78142;1000.78101;-380.27766;-0.00000;Slussen;5.64273;-5.22190;5474.11319;-89186.59356;TRUE;FALSE;-7.61248
Dragspel;1.33854;-124.82425;1000.72671;-133.73456;-0.00000;N/A;3.19047;-1.27013;5473.48678;-89186.23444;TRUE;FALSE;-2.67709
Dragspel;1.64556;1686.08587;1000.42198;-164.36162;0.00000;Östra stationen;-0.86432;1.29794;5475.57504;-89186.44114;TRUE;FALSE;-3.29112
Dragspel;0.51305;634.46326;1000.58605;-51.01323;0.00000;Slussen;0.54103;-1.53023;5473.73340;-89187.16729;TRUE;FALSE;-1.02610
Dragspel;1.43936;1362.83978;1000.31860;-143.91183;0.00000;Lindstedsvägen 24;1.96366;-2.55141;5472.81423;-89186.08014;TRUE;FALSE;-2.87873
Dragspel;1.07726;1180.97923;1000.55351;-107.42758;0.00000;Brinnelvägen 8;0.68664;-1.42215;5471.75920;-89186.70518;TRUE;FALSE;-2.15453
Dragspel;2.04312;-416.35773;1000.91228;-203.80533;-0.00000;Slussen;3.00682;-1.77645;5474.91917;-89187.02884;TRUE;FALSE;-4.08623
Dragspel;2.22301;-756.77074;1000.67744;-222.11772;-0.00000;Entrée;2.68272;-3.07451;5475.45304;-89184.76185;TRUE;FALSE;-4.44602
Dragspel;3.49690;-1546.05254;1000.64049;-349.53190;-0.00000;Östra stationen;1.55877;-2.29525;5475.86692;-89187.99510;TRUE;FALSE;-6.99379
Dragspel;1.47943;836.18482;1000.75121;-147.68794;0.00000;Entrée;-0.22592;-0.44683;5473.46489;-89186.20604;TRUE;FALSE;-2.95886
Dragspel;1.41469;835.72124;1000.30464;-141.28661;0.00000;Entrée;0.30351;0.09644;5473.38480;-89185.87923;TRUE;FALSE;-2.82937
Dragspel;3.32853;411.53004;1000.37862;-332.75805;0.00000;N/A;2.96079;-3.52781;5473.46257;-89186.54506;TRUE;FALSE;-6.65706
Dragspel;1.44858;352.31263;1000.33358;-144.79987;0.00000;Slussen;1.05031;-1.34459;5477.14820;-89187.11810;TRUE;FALSE;-2.89716
Dragspel;2.34471;843.95232;1000.38349;-234.30203;0.00000;Entrée;1.64987;0.07483;5473.30416;-89185.69658;TRUE;FALSE;-4.68942
Dragspel;1.86280;1197.11250;1000.26087;-186.11595;0.00000;Brinnelvägen 8;2.20091;-4.45711;5474.26952;-89186.26208;TRUE;FALSE;-3.72559
Dragspel;1.41124;-2270.39585;1000.30931;-140.91191;-0.00000;KTH Biblioteket;0.90352;-0.55290;5475.40290;-89187.49450;FALSE;FALSE;-2.82248
Dragspel;0.40752;-1691.50839;1000.62735;-40.61188;-0.00000;Östra stationen;3.56674;-1.05227;5475.19784;-89185.42391;FALSE;FALSE;-0.81505
Dragspel;0.92413;-75.72260;1000.64459;-92.23841;-0.00000;N/A;2.24551;-2.12508;5473.24562;-89185.34166;FALSE;FALSE;-1.84827
Dragspel;0.81579;-1298.87535;1000.87766;-81.18223;-0.00000;Brinnelvägen 8;0.41016;0.39174;5475.17961;-89186.81857;FALSE;FALSE;-1.63159
Dragspel;0.51323;-333.68805;1000.43337;-51.05941;-0.00000;N/A;-1.17073;0.34071;5471.36706;-89185.50881;FALSE;FALSE;-1.02645
Dragspel;0.99711;-164.01182;1001.14527;-99.14797;-0.00000;N/A;1.90578;0.09718;5474.15276;-89185.19283;FALSE;FALSE;-1.99422
Dragspel;0.49861;357.92848;1000.71278;-49.33165;0.00000;Slussen;3.80971;-4.04651;5474.77748;-89186.94982;FALSE;FALSE;-0.99722
Dragspel;-1.24547;-87.89746;1000.71621;124.64379;-0.00000;N/A;0.48889;2.56652;5474.11040;-89185.88088;FALSE;FALSE;2.49094
Dragspel;0.31212;485.00167;1001.09506;-30.64774;0.00000;Slussen;1.00622;0.52468;5472.64488;-89186.60923;FALSE;FALSE;-0.62425
Dragspel;1.86401;-1190.10219;1000.87238;-186.00150;-0.00000;Brinnelvägen 8;-0.61180;0.30004;5474.09330;-89187.34300;FALSE;FALSE;-3.72802
Dragspel;-0.26460;887.40262;1000.19289;26.55490;0.00000;Brinnelvägen 8;0.64184;1.01365;5474.45935;-89185.36147;FALSE;FALSE;0.52919
Dragspel;-0.23573;-520.48483;1000.94211;23.82065;-0.00000;Slussen;0.38340;-2.07333;5476.28469;-89187.20866;FALSE;FALSE;0.47146
Dragspel;2.70599;-1837.80629;1000.98221;-270.22358;-0.00000;KTH Biblioteket;3.72468;-5.43240;5476.05918;-89185.18776;FALSE;FALSE;-5.41199
Dragspel;1.64537;-1534.78623;1000.91003;-164.11290;-0.00000;Lindstedsvägen 24;3.58846;-1.28449;5474.74649;-89185.54694;FALSE;FALSE;-3.29074
Dragspel;0.74332;-1211.31981;1000.38445;-74.21327;-0.00000;Brinnelvägen 8;-0.29837;0.38726;5472.50061;-89186.18437;FALSE;FALSE;-1.48664
Dragspel;-1.16496;396.48555;1000.18602;116.56110;0.00000;Slussen;-1.50871;0.05254;5472.31944;-89186.94239;FALSE;FALSE;2.32992
Dragspel;0.94241;-1383.79044;1000.71391;-93.78252;-0.00000;Lindstedsvägen 24;1.78124;-2.60431;5474.83381;-89184.11414;FALSE;FALSE;-1.88483
Dragspel;1.15928;-609.29423;1000.46815;-115.60338;-0.00000;Slussen;0.75992;-2.37748;5474.58845;-89185.26320;FALSE;FALSE;-2.31855
Dragspel;-0.26978;388.94425;1001.03649;27.46862;0.00000;Slussen;-2.06960;1.72013;5473.24812;-89186.27726;FALSE;FALSE;0.53955
Dragspel;0.70286;-879.11214;1000.52805;-70.22069;-0.00000;Entrée;0.59799;1.36589;5471.64825;-89185.59670;FALSE;FALSE;-1.40572
Dragspel;1.29336;-1146.83332;1001.06737;-128.81341;-0.00000;Brinnelvägen 8;3.88125;-2.73899;5473.37641;-89185.39568;FALSE;FALSE;-2.58672
Dragspel;0.88909;-497.57578;1000.30713;-88.62430;-0.00000;Slussen;-0.01336;-2.07274;5474.04296;-89185.00584;FALSE;FALSE;-1.77818
Dragspel;0.03677;651.03618;1000.81299;-3.12514;0.00000;Entrée;1.12594;-2.14143;5474.04091;-89187.23999;FALSE;FALSE;-0.07354
Dragspel;0.86926;-94.20040;1000.20309;-86.84164;-0.00000;N/A;-0.91733;-2.92526;5474.47603;-89186.99205;FALSE;FALSE;-1.73853
Dragspel;-0.16552;695.96293;1000.30390;16.71075;0.00000;Entrée;-2.03577;1.79115;5474.20069;-89185.75321;FALSE;FALSE;0.33105
